point_id,latitude,longitude,elevation_m
P00764,24.921266,92.089214,566.22
P00765,26.6851,96.593794,1054.58
P00766,26.508173,93.795777,1199.85
P00767,26.146486,93.378848,983.75
P00768,24.285461,94.505425,977.95
P00769,26.997328,95.266381,1290.47
P00770,28.26678,94.475415,905.24
P00771,24.729811,91.383254,376.51
P00772,25.335641,95.54644,864.76
P00773,28.461819,92.72739,1277.11
P00774,24.154958,93.603222,794.97
P00775,25.617298,92.255692,568.31
P00776,23.884507,92.588458,1013.01
P00777,25.223285,91.200375,300.0
P00778,28.629632,96.015473,1596.39
P00779,23.656734,93.322575,412.58
P00780,26.985703,93.148349,1344.76
P00781,27.965535,96.499006,1502.22
P00782,25.128923,93.853564,643.85
P00783,27.142436,93.991881,968.0
P00784,25.324014,94.859098,726.8
P00785,25.732413,94.070984,626.61
P00786,25.086134,93.939725,636.77
P00787,22.010006,92.931568,718.64
P00788,23.581618,94.045176,529.64
P00789,24.194752,95.837255,585.26
P00790,27.056937,94.311372,604.98
P00791,24.260968,94.349401,300.0
P00792,27.189882,95.56908,1386.99
P00793,26.060236,91.203064,922.6
P00794,27.296942,97.5,1079.35
P00795,26.773827,93.07953,1539.71
P00796,27.726849,94.666483,1075.85
P00797,22.791229,94.269278,479.25
P00798,29.456932,91.487828,1507.5
P00799,25.061986,92.340351,788.35
P00800,24.573157,94.514179,588.56
P00801,27.261433,90.837759,785.71
P00802,26.139405,94.292971,978.02
P00803,22.0,95.584422,549.16
P00804,24.069287,94.094855,355.26
P00805,23.873757,94.670965,561.19
P00806,27.443278,92.600569,956.02
P00807,24.41659,93.511218,592.57
P00808,24.566576,93.676057,822.54
P00809,25.107749,93.945604,556.11
P00810,28.3152,92.189095,1020.3
P00811,27.811757,94.376912,1258.71
P00812,23.85332,92.963914,569.97
P00813,26.80973,91.823435,519.13
P00814,28.084141,94.450391,1015.89
P00815,25.184186,94.440458,1115.25
P00816,25.537978,94.406971,650.8
P00817,24.456501,95.070269,754.49
P00818,25.264413,94.910441,841.69
P00819,24.612236,91.389246,300.0
P00820,26.344803,91.825493,587.4
P00821,25.808164,92.799147,483.37
P00822,25.982515,95.016337,1033.08
P00823,24.304901,94.047791,689.75
P00824,27.753205,94.032298,1386.68
P00825,23.18631,91.709217,435.86
P00826,24.179092,94.089217,612.4
P00827,29.476648,93.163184,1458.08
P00828,23.432737,92.814635,782.44
P00829,27.137371,97.252227,1098.66
P00830,22.971758,92.598418,713.82
P00831,28.801984,92.099864,827.2
P00832,25.145614,94.273861,660.43
P00833,27.453647,92.085529,1033.78
P00834,25.325974,93.949844,544.78
P00835,26.640914,96.186991,1319.28
P00836,25.860348,93.945954,720.89
P00837,25.499839,94.703181,794.12
P00838,26.046018,91.132832,726.86
P00839,26.29971,92.969043,1083.77
P00840,27.767592,95.534679,1343.36
P00841,23.467711,92.657254,651.94
P00842,26.349345,91.050429,1025.8
P00843,25.630134,92.702913,659.04
P00844,26.061244,94.562157,874.73
P00845,23.751174,94.128164,1014.18
P00846,27.527961,94.384487,884.72
P00847,25.907413,95.247091,823.82
P00848,27.076482,94.452681,1048.28
P00849,25.352164,93.898877,640.86
P00850,25.344739,91.847847,393.54
P00851,26.471311,91.341921,336.79
P00852,22.372015,93.707955,616.9
P00853,27.013545,91.214354,1298.05
P00854,24.878986,93.085622,778.4
P00855,26.35873,93.761621,970.15
P00856,27.473303,92.357067,1187.67
P00857,25.986645,96.96552,1358.89
P00858,26.358053,93.703609,894.11
P00859,25.275539,94.729937,488.21
P00860,29.5,91.450208,1568.36
P00861,26.61195,88.0,919.97
P00862,25.484201,94.41778,724.55
P00863,26.083687,92.385352,687.83
P00864,28.819038,93.960943,1485.68
P00865,23.166748,93.330672,782.07
P00866,25.116124,91.87185,504.78
P00867,24.7061,93.995731,787.8
P00868,23.805306,91.505546,822.77
P00869,24.333014,94.467339,540.48
P00870,25.423031,95.220891,816.38
P00871,27.96684,95.875924,1563.34
P00872,24.376495,92.446937,623.38
P00873,28.447297,92.046843,1183.25
P00874,28.261664,92.79335,1546.29
P00875,26.689727,94.894811,428.19
P00876,26.715984,91.759699,1215.87
P00877,28.456179,95.264272,1416.75
P00878,26.234697,93.752349,1180.11
P00879,27.950486,94.062562,959.57
P00880,26.356802,95.554205,1277.73
P00881,25.208285,94.181603,876.88
P00882,23.972439,92.459628,1370.62
P00883,24.897276,95.093091,559.94
P00884,26.478939,92.805421,986.26
P00885,26.612113,93.871689,560.06
P00886,29.5,89.093539,1191.25
P00887,28.811613,95.700643,1470.34
P00888,26.591641,94.909176,956.58
P00889,29.5,94.007317,1471.2
P00890,24.871538,91.553073,418.92
P00891,27.706719,92.44496,1339.22
P00892,25.078578,95.233517,891.81
P00893,28.58326,94.904975,892.78
P00894,25.779868,91.61831,1341.63
P00895,23.034387,93.009717,300.0
P00896,27.335002,94.524291,919.26
P00897,23.578376,93.089569,695.3
P00898,25.838078,92.565962,616.41
P00899,24.808346,94.443792,1121.36
P00900,23.909787,94.558274,973.68
P00901,27.879259,95.942369,1357.1
P00902,25.798417,91.158791,560.53
P00903,24.483677,92.332715,980.77
P00904,26.539629,92.8632,1281.3
P00905,29.5,92.160988,1003.62
P00906,26.610626,93.35888,1413.61
P00907,26.620606,94.546133,688.76
P00908,24.565001,92.693265,353.93
P00909,27.900865,90.692877,1438.99
P00910,25.363469,92.231453,376.84
P00911,22.463539,93.012271,1140.83
P00912,26.686963,90.481168,300.0
P00913,26.232931,93.892596,1132.02
P00914,24.314551,94.535082,975.74
P00915,26.995884,96.042796,1181.21
P00916,24.755466,92.340173,300.0
P00917,22.429484,93.257554,758.7
P00918,23.774651,95.122114,851.73
P00919,29.5,93.221919,884.62
P00920,25.266299,92.103316,603.79
P00921,26.373247,91.914359,738.74
P00922,25.736831,93.846574,300.0
P00923,24.705414,95.607745,1068.4
P00924,24.25359,92.845055,300.0
P00925,23.204895,94.527705,637.12
P00926,26.849076,95.277156,962.85
P00927,27.794069,93.770241,1486.93
P00928,26.043462,92.070503,445.83
P00929,26.262196,90.935742,978.9
P00930,28.57884,91.918452,1274.33
P00931,24.308264,94.790162,622.9
P00932,26.401364,92.322179,300.0
P00933,26.46546,93.989871,753.09
P00934,25.917664,93.48018,373.7
P00935,27.627655,95.568791,1288.3
P00936,27.268765,95.320508,1462.37
P00937,24.617326,93.597917,521.66
P00938,26.375422,94.856398,837.92
P00939,24.722869,93.268647,1036.08
P00940,26.443485,94.600508,1417.88
P00941,27.812266,93.782057,1322.55
P00942,24.571265,93.951806,810.07
P00943,28.565861,94.879233,1317.41
P00944,25.852131,94.26113,1268.9
P00945,26.658433,93.336152,695.65
P00946,23.171486,92.460015,377.72
P00947,27.185213,96.035214,1328.79
P00948,25.889399,93.627875,909.76
P00949,23.468682,94.235867,534.74
P00950,25.592524,91.249081,620.77
P00951,24.668507,93.99491,1031.91
P00952,29.206321,90.727814,1167.67
P00953,25.423838,93.07527,682.0
P00954,25.596949,92.678255,300.0
P00955,26.704376,89.980595,979.22
P00956,27.964654,95.29212,1632.08
P00957,25.631765,94.601627,799.15
P00958,24.854268,92.983925,795.26
P00959,28.171018,95.276735,1318.29
P00960,25.809675,95.232718,982.76
P00961,27.240761,91.734697,1033.77
P00962,24.745017,92.701869,415.99
P00963,27.274872,92.344702,1062.81
P00964,26.800868,95.00614,1439.69
P00965,28.557495,93.997468,1091.42
P00966,25.97218,94.72542,1162.14
P00967,27.850324,96.24331,1291.51
P00968,29.417021,90.305857,878.22
P00969,27.236061,92.149338,543.03
P00970,27.816906,95.104326,1279.07
P00971,26.722767,93.250628,827.08
P00972,27.197893,95.117212,879.53
P00973,26.475114,92.343003,1130.78
P00974,26.000099,93.668265,662.34
P00975,27.722883,93.602202,712.79
P00976,27.56083,93.977562,1402.78
P00977,25.70809,91.330651,938.82
P00978,27.738863,89.237957,1203.51
P00979,25.628324,91.772485,433.52
P00980,26.793256,93.136999,966.11
P00981,24.600065,93.532789,690.73
P00982,25.390489,92.282254,737.25
P00983,24.059731,92.59504,594.2
P00984,24.824649,94.423897,1058.91
P00985,22.418432,94.282469,475.55
P00986,23.254601,93.760963,829.22
P00987,28.656496,93.439221,1719.95
P00988,25.471991,94.137715,300.0
P00989,25.369806,94.157279,990.57
P00990,28.021026,95.913388,1170.72
P00991,29.037773,96.253559,1437.54
P00992,22.408795,92.89891,440.73
P00993,25.306751,95.358153,335.91
P00994,28.455206,94.299286,1256.19
P00995,25.119058,91.255849,518.27
P00996,28.077496,92.081795,1020.7
P00997,26.714533,90.612582,1213.91
P00998,25.142984,94.484235,561.5
P00999,25.670738,95.156638,564.46
P01000,22.586386,92.631418,611.77
P01001,25.273425,93.328807,661.11
P01002,23.948437,92.245014,300.0
P01003,25.203069,92.134268,795.95
P01004,25.149643,93.088889,300.0
P01005,25.120324,94.33024,805.85
P01006,22.97879,92.341453,429.99
P01007,26.059506,94.046054,778.85
P01008,28.194695,95.974004,1274.77
P01009,26.097014,94.083776,702.04
P01010,26.122359,90.972377,632.86
P01011,22.391726,94.093165,622.13
P01012,25.512127,91.308134,749.51
P01013,25.378903,91.639468,1065.53
P01014,22.990915,93.71089,335.24
P01015,26.496495,95.196183,858.34
P01016,25.626598,94.011844,564.4
P01017,24.245376,91.474624,916.46
P01018,27.234454,97.5,1164.53
P01019,26.11812,92.890836,1119.89
P01020,28.682423,89.859732,1404.06
P01021,27.479002,96.061659,1394.4
P01022,28.077338,95.733721,1179.84
P01023,26.590753,94.395559,865.38
P01024,23.606953,92.480511,300.0
P01025,25.505495,93.464084,597.3
P01026,22.447807,93.772486,300.0
P01027,25.960509,93.053969,431.85
P01028,28.062147,94.011901,971.65
P01029,25.778143,94.124738,987.53
P01030,24.914913,91.997819,461.97
P01031,27.655537,94.165419,1385.16
P01032,27.726267,94.723881,1091.4
P01033,26.29227,95.747472,640.53
P01034,27.108639,90.414036,803.46
P01035,22.0,92.923698,657.04
P01036,29.114497,91.709242,1263.9
P01037,24.53547,92.69021,429.68
P01038,24.778506,95.252665,300.0
P01039,24.081079,92.863661,629.89
P01040,25.890268,94.967527,820.29
P01041,27.739432,93.30214,1085.14
P01042,25.254777,95.350003,820.76
P01043,25.276013,94.821187,1024.85
P01044,26.725092,93.367028,980.84
P01045,27.571914,90.689857,902.5
P01046,22.799733,93.692416,748.94
P01047,24.601152,93.928196,473.41
P01048,26.786714,95.698049,978.7
P01049,24.7789,90.155853,514.6
P01050,25.549232,94.454542,658.54
P01051,27.628837,92.355228,862.87
P01052,23.816721,93.39538,651.75
P01053,26.236249,95.742259,1287.28
P01054,27.068328,92.139514,448.67
P01055,25.545741,91.696382,512.2
P01056,26.539039,93.434684,539.07
P01057,22.724411,92.284299,825.47
P01058,26.385315,92.581957,1070.01
P01059,27.864419,94.719039,1744.28
P01060,27.63581,95.412456,1076.66
P01061,26.119219,95.5668,300.0
P01062,25.968898,93.050059,732.49
P01063,26.319384,93.137878,1329.05
P01064,24.896642,92.382912,782.02
P01065,26.142218,92.339838,570.13
P01066,25.872757,94.139046,917.89
P01067,24.24802,94.734888,597.04
P01068,23.59427,94.867199,484.89
P01069,23.084887,92.982997,357.76
P01070,23.261849,94.427089,996.29
P01071,26.985415,92.48663,796.51
P01072,25.27112,92.504532,1571.21
P01073,25.598296,91.483038,358.84
P01074,27.546828,95.101052,691.01
P01075,28.346759,95.806141,1237.68
P01076,23.929622,94.222381,793.38
P01077,27.769557,92.508383,705.57
P01078,25.488619,91.171461,300.0
P01079,27.909789,93.341106,998.41
P01080,25.87478,91.41881,318.28
P01081,24.151063,95.137675,832.85
P01082,24.553283,94.640506,1101.77
P01083,28.087331,88.748427,898.73
P01084,27.041245,92.31263,821.56
P01085,25.404753,93.398624,791.4
P01086,29.122354,93.976855,1370.33
P01087,23.054018,93.327541,571.54
P01088,24.3786,93.289736,300.0
P01089,26.726713,92.146932,1236.81
P01090,25.014417,94.016252,822.48
P01091,27.624453,93.164916,1072.08
P01092,27.495635,94.477468,1028.3
P01093,27.576738,95.168161,1109.97
P01094,25.26078,92.053288,519.9
P01095,22.503438,93.484115,688.0
P01096,28.549853,92.941861,1398.45
P01097,25.33501,95.167757,1144.32
P01098,25.564713,93.95956,720.22
P01099,28.664179,95.477767,1485.5
P01100,24.727595,91.462144,575.51
P01101,25.755955,94.236306,694.62
P01102,27.989827,95.186594,1051.91
P01103,27.044005,95.233735,658.5
P01104,23.272978,93.358742,718.31
P01105,26.139709,93.915763,903.53
P01106,22.766152,94.409213,310.25
P01107,24.733019,93.215605,710.06
P01108,28.609094,95.157551,1404.06
P01109,26.707389,95.458226,701.02
P01110,25.956088,94.023329,780.89
P01111,26.142191,89.97444,1218.9
P01112,29.491609,96.6432,1470.2
P01113,25.735254,95.823511,945.13
P01114,24.482329,95.241181,1052.44
P01115,23.352579,93.437523,393.65
P01116,24.596883,93.35414,536.61
P01117,25.856924,94.164791,738.96
P01118,24.835779,90.674345,375.41
P01119,25.766148,94.889192,499.35
P01120,27.122342,91.6205,879.38
P01121,26.445674,94.439758,300.0
P01122,24.425406,93.753497,869.92
P01123,26.8749,92.65406,877.48
P01124,25.870287,91.942332,631.39
P01125,25.506116,90.78118,327.63
P01126,25.82839,91.479779,617.36
P01127,24.988695,92.492269,795.45
P01128,24.967177,93.96395,583.35
P01129,28.576061,88.0,846.35
P01130,25.442084,93.618859,922.44
P01131,28.246499,96.146386,1470.29
P01132,25.306885,93.894952,715.03
P01133,26.730931,91.859199,1327.18
P01134,25.829285,92.699367,1096.77
P01135,27.971386,91.919572,903.58
P01136,22.787252,93.711369,300.0
P01137,26.009923,93.722653,300.0
P01138,26.188504,95.560294,837.33
P01139,26.614965,91.855211,384.1
P01140,22.391639,93.101266,689.31
P01141,26.189879,95.705344,1119.26
P01142,25.076302,95.109673,815.66
P01143,25.25289,92.549445,553.09
P01144,25.922621,93.280698,1140.73
P01145,27.944365,91.081725,589.11
P01146,25.708102,93.718158,300.0
P01147,25.892189,94.861182,840.36
P01148,24.322192,93.167436,1106.34
P01149,25.209719,92.813994,300.0
P01150,26.539365,95.688132,1549.96
P01151,25.860939,94.432297,840.03
P01152,26.835002,91.094982,1455.28
P01153,27.002526,95.394314,1231.88
P01154,27.935942,94.137995,1095.09
P01155,25.625017,90.192555,718.25
P01156,24.821615,91.900676,655.74
P01157,25.267349,91.522575,716.56
P01158,25.951724,93.645935,561.01
P01159,29.056305,95.402219,1684.75
P01160,24.711818,93.654074,930.33
P01161,26.165669,94.110296,917.32
P01162,26.813881,94.466483,675.98
P01163,25.854074,94.760516,717.57
P01164,23.694915,94.399257,631.36
P01165,23.020624,93.394018,484.18
P01166,24.783805,93.705099,661.68
P01167,26.469316,90.960454,544.81
P01168,24.604305,93.897722,931.15
P01169,27.150001,94.633353,1135.97
P01170,24.205631,93.575371,1105.3
P01171,25.836821,92.896491,895.0
P01172,27.887479,93.488346,1204.48
P01173,25.341904,93.088776,300.0
P01174,22.937681,94.233676,300.0
P01175,25.091519,94.572657,889.64
P01176,26.134714,91.878729,586.9
P01177,26.514519,94.101175,1058.31
P01178,24.806277,92.366966,748.42
P01179,25.584629,93.322218,815.14
P01180,28.38257,88.917434,1109.81
P01181,26.467728,93.869647,694.79
P01182,24.938409,94.091479,1146.57
P01183,25.997921,95.857809,756.0
P01184,24.504334,94.614524,477.29
P01185,24.433899,96.929772,888.46
P01186,27.146118,94.462488,523.21
P01187,29.101181,92.557453,1227.91
P01188,26.076118,95.426958,1205.53
P01189,28.079581,89.677542,1445.69
P01190,25.041343,92.45459,751.62
P01191,24.590268,94.157119,739.56
P01192,24.7399,93.676402,925.16
P01193,27.69821,92.490025,1083.29
P01194,26.864932,93.035214,1090.22
P01195,24.863178,93.719917,734.91
P01196,25.504329,94.774185,563.54
P01197,29.5,94.767442,1448.13
P01198,24.844263,94.287485,774.99
P01199,25.675982,93.351795,669.05
P01200,25.641344,93.995055,907.66
P01201,24.459302,95.371854,300.0
P01202,23.881057,92.624048,595.31
P01203,26.856646,93.176783,1177.15
P01204,24.477019,94.962695,791.88
P01205,24.665314,92.95183,582.58
P01206,27.067779,94.515196,1269.7
P01207,25.618897,93.161913,725.6
P01208,25.36904,93.770457,525.45
P01209,26.781995,93.984298,1025.29
P01210,25.240803,93.185859,812.34
P01211,24.648761,93.872958,793.06
P01212,22.310195,94.068572,437.99
P01213,26.644389,94.173834,870.95
P01214,23.503137,94.210156,803.42
P01215,26.4136,94.728114,912.92
P01216,27.102817,96.86165,552.87
P01217,28.462175,91.715632,1270.92
P01218,26.775434,89.792395,1319.56
P01219,29.038627,91.892273,861.38
P01220,25.508465,94.77023,1320.16
P01221,28.356931,91.661114,1143.95
P01222,25.354277,92.305619,427.28
P01223,25.080682,94.321696,678.88
P01224,24.562426,92.388138,683.56
P01225,27.41271,94.738671,1410.85
P01226,25.722657,94.442965,836.34
P01227,23.112138,93.349448,758.74
P01228,27.617731,94.00207,1138.16
P01229,29.006763,96.518612,1221.8
P01230,24.386581,92.667751,787.44
P01231,26.112017,93.227797,447.06
P01232,26.560413,93.31738,716.73
P01233,27.323969,91.357215,957.42
P01234,23.982475,93.278626,1115.16
P01235,26.494005,93.033544,701.54
P01236,24.703493,91.880803,300.0
P01237,25.227556,93.281612,870.42
P01238,28.114297,92.15002,1301.29
P01239,28.845653,94.826096,1037.24
P01240,25.750565,95.076586,1251.71
P01241,26.172576,94.303533,1077.41
P01242,22.979433,92.785946,489.55
P01243,26.604324,93.812909,948.88
P01244,29.149877,88.867036,932.63
P01245,25.693495,93.156581,778.53
P01246,27.482104,93.90404,952.5
P01247,26.122735,93.183562,976.68
P01248,24.73373,94.408564,1041.78
P01249,27.37475,94.610957,1131.16
P01250,26.135543,91.785576,670.62
P01251,23.746014,93.925357,871.95
P01252,26.90423,95.290929,888.08
P01253,25.762685,94.308332,1035.87
P01254,24.677886,94.36577,557.23
P01255,23.316477,93.616631,723.18
P01256,24.797482,93.498392,372.5
P01257,25.857539,91.870922,813.88
P01258,26.514983,92.510577,1340.58
P01259,25.059099,93.978259,417.17
P01260,22.828668,93.138864,715.09
P01261,25.316336,91.092353,300.0
P01262,24.734352,95.376492,678.28
P01263,25.996267,90.654598,933.43
P01264,26.513661,93.494998,1311.57
P01265,23.686106,92.373311,715.16
P01266,29.045891,96.094389,760.59
P01267,25.850912,92.83073,537.75
P01268,25.69625,95.102727,300.0
P01269,25.342062,94.991227,1125.21
P01270,26.746872,93.013587,1355.96
P01271,25.542853,94.909522,791.63
P01272,24.912002,90.924267,637.6
P01273,26.750003,95.735387,883.09
P01274,25.070662,93.13919,873.74
P01275,25.522988,92.088366,1067.81
P01276,25.69099,95.769476,498.99
P01277,25.509484,94.489475,712.59
P01278,24.928944,93.460345,1056.78
P01279,28.172357,95.509219,1452.41
P01280,27.377805,91.22961,935.25
P01281,22.44932,94.249261,362.83
P01282,23.74629,94.073217,895.8
P01283,24.466673,92.985783,1091.64
P01284,28.720056,91.622468,1008.79
P01285,25.546666,91.946663,754.23
P01286,27.116956,94.955538,1091.41
P01287,24.598303,94.016796,752.9
P01288,25.592691,90.784777,494.28
P01289,22.799148,93.962677,443.3
P01290,25.933121,89.339999,1065.53
P01291,25.377105,94.778585,842.78
P01292,24.890772,93.812205,882.08
P01293,26.982069,91.105322,607.44
P01294,26.086293,93.309993,787.6
P01295,29.5,93.188058,1651.7
P01296,25.388646,91.513127,837.13
P01297,24.686797,94.044398,646.8
P01298,24.154165,93.004474,300.0
P01299,26.806105,91.912443,1178.78
P01300,24.379302,93.927447,300.0
P01301,25.975431,93.21689,467.41
P01302,25.541109,94.311628,568.96
P01303,27.109356,95.839256,1314.41
P01304,27.145584,94.508715,1229.85
P01305,27.577378,92.914925,936.53
P01306,24.636357,92.096543,697.03
P01307,28.455529,94.726185,1808.02
P01308,26.567573,94.315054,861.51
P01309,23.397528,94.285399,945.31
P01310,25.385449,93.551976,451.08
P01311,25.630332,94.608167,914.28
P01312,25.011807,94.55535,755.71
P01313,26.21154,97.5,811.0
P01314,26.188479,92.536341,1177.64
P01315,26.197658,89.208196,1205.7
P01316,25.889203,92.335225,918.18
P01317,24.801317,92.579723,300.0
P01318,25.855371,91.883721,865.76
P01319,24.332276,93.446614,553.3
P01320,26.209332,94.299855,658.39
P01321,28.318904,95.49318,1472.19
P01322,26.286771,95.895186,574.6
P01323,28.570858,96.587678,1463.35
P01324,23.804733,93.618553,710.5
P01325,25.144691,91.835957,786.09
P01326,22.965419,93.89449,786.43
P01327,25.620613,91.490778,550.69
P01328,29.5,92.367218,1045.95
P01329,25.895087,90.261559,342.79
